"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu","x"
"1318","USGS","13127000","BIG LOST RIVER BL MACKAY RES NR MACKAY ID","ST","43.93917","-113.64833","S","NAD83"," 5946.39",".01","NGVD29","17040218","dv","00010","00003"," 45678",NA,"wat",NA," 1645597","0","1999-05-01","1999-09-20","  143","13127000"
"1319","USGS","13128900","LOWER CEDAR CREEK AB DIVS NR MACKAY ID","ST","43.96694","-113.57778","S","NAD83","6823.14",".29","NAVD88","17040218","dv","00060","00003"," 45682","[(2)]","wat",NA," 1645423","0","1966-08-14","1984-09-29"," 4430","13128900"
"1320","USGS","13132100","BIG LOST RIVER BELOW MOORE DIV NR MOORE ID","ST","43.78436","-113.36089","1","NAD83","5520.64",".08","NAVD88","17040218","dv","00060","00003","246362",NA,"wat",NA," 1645423","0","2019-03-25","2021-10-22","  943","13132100"
"1321","USGS","13132373","BIG LOST RIVER AT ARCO AT SUNSET ROAD ID","ST","43.63819","-113.32650","1","NAD83","5322.34",".06","NAVD88","17040218","dv","00060","00003","248014",NA,"wat",NA," 1645423","0","2019-03-25","2021-10-22","  943","13132373"
"1322","USGS","13132513","INL DIVERSION AT HEAD NEAR ARCO ID","ST","43.51361","-113.08389","S","NAD83"," 5060.00","  5","NAVD88","17040218","dv","00060","00003"," 45693",NA,"wat",NA," 1645423","0","1984-07-20","2021-10-21","12501","13132513"
"1323","USGS","13132520","BIG LOST RIVER BL INL DIV NEAR ARCO ID","ST","43.51583","-113.08194","S","NAD83"," 5050.00","  5","NAVD88","17040218","dv","00060","00003"," 45695",NA,"wat",NA," 1645423","0","1984-07-11","2021-10-21","12746","13132520"
"1324","USGS","13132535","BIG LOST R AT LINCOLN BLVD BRIDGE NR ATOMIC CITY","ST","43.57389","-112.94333","S","NAD83","4902.07",".06","NAVD88","17040218","dv","00060","00003"," 45696",NA,"wat",NA," 1645423","0","1984-07-12","2021-10-21","12718","13132535"
"1325","USGS","13132565","BIG LOST RIVER AB BIG LOST RIVER SINKS NR HOWE ID","ST","43.72333","-112.87500","S","NAD83","4804.22",".06","NAVD88","17040218","dv","00060","00003"," 45697",NA,"wat",NA," 1645423","0","1996-03-29","2021-10-21"," 8362","13132565"
"1326","USGS","13135500","BIG WOOD RIVER NR KETCHUM ID","ST","43.78626","-114.42506","1","NAD83"," 6225.02",".02","NAVD88","17040219","dv","00010","00003"," 45719",NA,"wat",NA," 1645597","0","2014-05-15","2014-09-22","  131","13135500"
"1327","USGS","13135520","NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID","ST","43.78611","-114.41917","S","NAD83"," 6229.26",".04","NAVD88","17040219","dv","00010","00003"," 45723",NA,"wat",NA," 1645597","0","2014-05-14","2014-09-23","  133","13135520"
"1328","USGS","13137000","WARM SPRINGS CREEK NEAR KETCHUM ID","ST","43.68972","-114.38472","S","NAD83"," 5811.26",".02","NAVD88","17040221","dv","00010","00003"," 45729",NA,"wat",NA," 1645597","0","2014-05-14","2014-09-23","  133","13137000"
"1329","USGS","13137300","TRAIL CREEK NR SUN VALLEY, ID","ST","43.72319","-114.32438","5","NAD83"," 6068.07",".04","NAVD88","17040219","dv","00060","00003"," 45730",NA,"wat",NA," 1645423","0","2016-11-18","2021-10-21"," 1792","13137300"
"1330","USGS","13139510","BIG WOOD RIVER AT HAILEY ID TOTAL FLOW","ST","43.51722","-114.32167","S","NAD83"," 5298.73",".03","NAVD88","17040219","dv","00010","00003"," 45748",NA,"wat",NA," 1645597","0","2014-05-14","2014-09-23","  133","13139510"
"1331","USGS","13140335","BIG WOOD R AT S BROADFORD BRIDGE NR BELLEVUE, ID","ST","43.46798","-114.26774","1","NAD83"," 5152.37",".02","NAVD88","17040219","dv","00060","00003","214125",NA,"wat",NA," 1645423","0","2017-08-11","2021-10-22"," 1534","13140335"
"1332","USGS","13140800","BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID","ST","43.32917","-114.31917","S","NAD83"," 4827.90",".02","NAVD88","17040219","dv","00010","00003"," 45753",NA,"wat",NA," 1645597","0","2001-05-10","2014-09-23","  427","13140800"
"1333","USGS","13141500","CAMAS CREEK NR BLAINE ID","ST","43.33278","-114.54194","S","NAD83"," 4870.","20.","NGVD29","17040220","dv","00060","00003"," 45767",NA,"wat",NA," 1645423","0","1912-06-01","2021-10-21","33399","13141500"
"1334","USGS","13147900","LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID","ST","43.49306","-114.05722","S","NAD83"," 5320.","20.","NGVD29","17040221","dv","00060","00003"," 45781",NA,"wat",NA," 1645423","0","1958-10-01","2021-10-21","21117","13147900"
"1335","USGS","13148500","LITTLE WOOD RIVER NR CAREY ID","ST","43.39000","-113.99972","S","NAD83"," 4990.59",".01","NGVD29","17040221","dv","00060","00003"," 45788",NA,"wat",NA," 1645423","0","1925-05-01","2021-10-21","35090","13148500"
"1336","USGS","13150430","SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID","ST","43.32336","-114.10835","1","NAD83"," 4834.45",".02","NAVD88","17040221","dv","00010","00003","296357",NA,"wat",NA," 1645597","0","1998-04-09","2021-10-21"," 5414","13150430"
"1337","USGS","13154500","SNAKE RIVER AT KING HILL ID","ST","43.00222","-115.20250","S","NAD83"," 2492.30",".01","NGVD29","17050101","dv","00010","00003"," 45830",NA,"wat",NA," 1645597","0","1996-07-19","2021-10-21"," 6564","13154500"
"1338","USGS","13162225","JARBIDGE RV BLW JARBIDGE, NV","ST","41.89046","-115.42868","S","NAD83"," 6050."," 20","NGVD29","17050102","dv","00060","00003","103031",NA,"wat",NA," 1645423","0","1998-04-22","2021-10-21"," 8485","13162225"
"1339","USGS","13168500","BRUNEAU RIVER NR HOT SPRING ID","ST","42.77111","-115.72028","S","NAD83"," 2598.50",".01","NGVD29","17050102","dv","00010","00003"," 45892",NA,"wat",NA," 1645597","0","1997-08-02","2015-10-13"," 4312","13168500"
"1340","USGS","13174500","OWYHEE RV NR GOLD CK, NV","ST","41.68879","-115.84481","S","NAD83"," 6118.75","1.0","NGVD29","17050104","dv","00060","00003","103035",NA,"wat",NA," 1645423","0","1916-04-01","2021-10-21","34353","13174500"
"1341","USGS","13175100","OWYHEE RV NR MOUNTAIN CITY, NV","ST","41.86046","-115.98926","F","NAD83"," 5560."," 20","NGVD29","17050104","dv","00060","00003","103038",NA,"wat",NA," 1645423","0","1991-04-22","2021-10-21","10555","13175100"
"1342","USGS","13192200","SF BOISE RIVER AT NEAL BRIDGE NR ARROWROCK DAM ID","ST","43.55056","-115.72194","S","NAD83",NA,NA,NA,"17050113","dv","00010","00003"," 45997",NA,"wat",NA," 1645597","0","2010-09-30","2021-10-21"," 3782","13192200"
"1343","USGS","13200000","MORES CREEK AB ROBIE CREEK NR ARROWROCK DAM ID","ST","43.64806","-115.98972","F","NAD83"," 3120.","20.","NGVD29","17050112","dv","00060","00003","296376",NA,"wat",NA," 1645423","0","1950-10-01","2021-10-21","25954","13200000"
"1344","USGS","13206000","BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID","ST","43.66056","-116.27917","1","NAD83"," 2600.","20.","NGVD29","17050114","dv","00010","00003"," 46044",NA,"wat",NA," 1645597","0","1997-07-02","2002-07-08","  887","13206000"
"1345","USGS","13206400","EAGLE DRAIN AT EAGLE, ID","ST-CA","43.69167","-116.35639","S","NAD83",NA,NA,NA,"17050114","dv","00010","00003"," 46049",NA,"wat",NA," 1645597","0","2011-11-19","2012-10-25","  342","13206400"
"1346","USGS","13210824","N MIDDLETON DRAIN (MILL SLOUGH) AT MIDDLETON ID","ST","43.70655","-116.61819","1","NAD83"," 2390"," 10","NAVD88","17050114","dv","00060","00003","213178",NA,"wat",NA," 1645423","0","2016-11-22","2021-10-21"," 1795","13210824"
"1347","USGS","13210986","W HARTLEY GULCH NR CALDWELL ID","ST","43.69961","-116.68569","1","NAD83"," 2360"," 10","NAVD88","17050114","dv","00060","00003","213182",NA,"wat",NA," 1645423","0","2016-11-28","2021-10-21"," 1789","13210986"
"1348","USGS","13211210","BOISE RIVER ABV INDIAN CREEK AT CALDWELL, ID","ST","43.67777","-116.70549","1","NAD83"," 2347","4.3","NAVD88","17050114","dv","00010","00003","164906",NA,"wat",NA," 1645597","0","2015-11-14","2021-10-21"," 2134","13211210"
"1349","USGS","13212549","CONWAY GULCH BELOW 1ST ST AT NOTUS, ID","ST","43.72803","-116.79972","1","NAD83"," 2323","4.3","NAVD88","17050114","dv","00060","00003","167962",NA,"wat",NA," 1645423","0","2016-11-29","2021-10-21"," 1788","13212549"
"1350","USGS","13236500","DEADWOOD RIVER BL DEADWOOD RES NR LOWMAN ID","ST","44.29194","-115.64194","F","NAD83"," 5180.52",".01","NGVD29","17050120","dv","00060","00003"," 46157",NA,"wat",NA," 1645423","0","1926-10-01","2021-10-21","34717","13236500"
"1351","USGS","13249500","PAYETTE RIVER NR EMMETT ID","ST","43.93056","-116.44278","S","NAD83"," 2400.32",".01","NGVD29","17050122","dv","00060","00003"," 46201",NA,"wat",NA," 1645423","0","1925-06-11","2021-10-21","35197","13249500"
"1352","USGS","13258500","WEISER RIVER NR CAMBRIDGE ID","ST","44.57944","-116.64333","S","NAD83"," 2650.","10.","NGVD29","17050124","dv","00060","00003"," 46233",NA,"wat",NA," 1645423","0","1939-04-01","2021-10-21","30155","13258500"
"1353","USGS","13265500","CRANE CREEK AT MOUTH NR WEISER ID","ST","44.29139","-116.78222","S","NAD83"," 2270."," 1.","NGVD29","17050124","dv","00060","00003"," 46249",NA,"wat",NA," 1645423","0","1920-07-14","2021-10-21","27220","13265500"
"1354","USGS","13266000","WEISER RIVER NR WEISER ID","ST","44.27000","-116.77222","1","NAD83"," 2206.10",".01","NGVD29","17050124","dv","00010","00003","296404",NA,"wat",NA," 1645597","0","1997-08-03","2018-09-30"," 1414","13266000"
"1355","USGS","13290450","SNAKE RIVER AT HELLS CANYON DAM ID-OR STATE LINE","ST","45.25444","-116.69694","1","NAD83","1435","20","NAVD88","17060101","dv","00060","00003"," 46275",NA,"wat",NA," 1645423","0","1965-07-15","2020-09-30","20167","13290450"
"1356","USGS","13296500","SALMON RIVER BL YANKEE FORK NR CLAYTON ID","ST","44.26833","-114.73278","S","NAD83"," 5900.","20.","NGVD29","17060201","dv","00060","00003"," 46303",NA,"wat",NA," 1645423","0","1921-10-01","2021-10-21","32647","13296500"
"1357","USGS","13297330","THOMPSON CREEK NR CLAYTON ID","ST","44.27028","-114.51667","F","NAD83"," 5700.","20.","NGVD29","17060201","dv","00060","00003"," 46305",NA,"wat",NA," 1645423","0","1972-10-01","2021-10-21","17917","13297330"
"1358","USGS","13304050","Big Timber Creek Abv Mouth at Leadore ID","ST","44.68879","-113.37041","1","NAD83"," 5941","4.3","NAVD88","17060204","dv","00060","00003","305107",NA,"wat",NA," 1645423","0","2021-09-21","2021-10-22","   12","13304050"
"1359","USGS","13305310","LEMHI RIVER BELOW L5 DIVERSION NEAR SALMON, ID","ST","45.13278","-113.79889","S","NAD83"," 4164.56",".01","NGVD29","17060204","dv","00060","00003"," 46359",NA,"wat",NA," 1645423","0","1992-11-18","2021-10-21","10411","13305310"
"1360","USGS","13306370","PANTHER CREEK AT COBALT, ID","ST","45.08972","-114.23667","5","NAD83"," 5041","4.3","NAVD88","17060203","dv","00060","00003"," 46365",NA,"wat",NA," 1645423","0","2011-11-01","2021-10-21"," 3585","13306370"
"1361","USGS","13307000","SALMON RIVER NR SHOUP ID","ST","45.32250","-114.44000","S","NAD83"," 3153.70",".01","NGVD29","17060203","dv","00010","00003","166369",NA,"wat",NA," 1645597","0","2016-03-03","2021-10-21"," 1956","13307000"
"1362","USGS","13309220","MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID","ST","44.72152","-115.01435","1","NAD83"," 4421","4.3","NAVD88","17060205","dv","00060","00003"," 46374",NA,"wat",NA," 1645423","0","1973-04-01","2021-10-21","11375","13309220"
"1363","USGS","13310199","MF SALMON RIVER AT MOUTH NR SHOUP, ID","ST","45.29361","-114.59639","S","NAD83"," 3040","  1","NGVD29","17060206","dv","00060","00003"," 46377",NA,"wat",NA," 1645423","0","1993-10-01","2021-10-21","10239","13310199"
"1364","USGS","13310700","SF SALMON RIVER NR KRASSEL RANGER STATION ID","ST","44.98694","-115.72500","S","NAD83"," 3750.","20.","NGVD29","17060208","dv","00060","00003"," 46384",NA,"wat",NA," 1645423","0","1966-10-01","2021-10-21","18339","13310700"
"1365","USGS","13316500","LITTLE SALMON RIVER AT RIGGINS ID","ST","45.41306","-116.32528","S","NAD83"," 1760.","20.","NGVD29","17060210","dv","00010","00003"," 46453",NA,"wat",NA," 1645597","0","1998-06-25","2005-09-29","  410","13316500"
"1366","USGS","13317000","SALMON RIVER AT WHITE BIRD ID","ST","45.75028","-116.32389","F","NAD83"," 1412.65",".01","NGVD29","17060209","dv","00010","00003","296429",NA,"wat",NA," 1645597","0","2000-04-05","2019-11-18"," 3246","13317000"
"1367","USGS","13317660","SNAKE RIVER AT McDUFF RAPIDS AT CHINA GARDEN ID","ST","46.00306","-116.91694","1","NAD83"," 850"," 10","NGVD29","17060103","dv","00010","00003","150163",NA,"wat",NA," 1645597","0","2005-10-21","2021-10-21"," 5668","13317660"
"1368","USGS","13325000","EAST FORK WALLOWA RIVER NEAR JOSEPH, OR","ST","45.27110","-117.21133","S","NAD83"," 4540"," 10","NGVD29","17060105","dv","00060","00003","222764",NA,"wat",NA," 1645423","0","1924-08-01","2021-10-21","17640","13325000"
"1369","USGS","13331500","MINAM RIVER AT MINAM, OR","ST","45.61987","-117.72659","U","NAD83"," 2540.48","0.1","NGVD29","17060105","dv","00010","00003","113257",NA,"wat",NA," 1645597","0","1978-07-28","2021-10-21"," 6157","13331500"
"1370","USGS","13333000","GRANDE RONDE RIVER AT TROY, OR","ST","45.94570","-117.45101","S","NAD83"," 1585.98"," 10","NGVD29","17060106","dv","00060","00003","113260",NA,"wat",NA," 1645423","0","1944-10-01","2021-10-20","28144","13333000"
"1371","USGS","13337099","CLEAR CK AT KOOSKIA NATIONAL FISH HATCHERY","ST","46.13005","-115.94813","1","NAD83"," 1270","4.3","NAVD88","17060304","dv","00010","00003","264913",NA,"wat",NA," 1645597","0","2016-10-08","2021-10-21"," 1706","13337099"
"1372","USGS","13337500","SF CLEARWATER RIVER NR ELK CITY ID","ST","45.82528","-115.52722","S","NAD83"," 3810"," .1","NGVD29","17060305","dv","00060","00003","296437",NA,"wat",NA," 1645423","0","1944-10-01","2021-10-21","16281","13337500"
"1373","USGS","13338950","LAWYER CREEK AT KAMIAH ID","ST","46.21142","-116.06980","1","NAD83"," 1352.25","  2","NAVD88","17060306","dv","00060","00003","262155",NA,"wat",NA," 1645423","0","2020-03-07","2021-10-22","  595","13338950"
"1374","USGS","13340600","NF CLEARWATER RIVER NR CANYON RANGER STATION ID","ST","46.84056","-115.62111","S","NAD83"," 1660.","20.","NGVD29","17060307","dv","00010","00003"," 46542",NA,"wat",NA," 1645597","0","1999-10-01","2021-10-21"," 7851","13340600"
"1375","USGS","13341000","NF CLEARWATER RIVER AT AHSAHKA ID","ST","46.50435","-116.32042","1","NAD83"," 969.82"," .1","NGVD29","17060308","dv","00010","00003","242622",NA,"wat",NA," 1645597","0","2009-09-30","2021-10-21"," 4038","13341000"
"1376","USGS","13341050","CLEARWATER RIVER NR PECK ID","ST","46.50028","-116.39250","S","NAD83"," 930.","20.","NGVD29","17060306","dv","00010","00003","258500",NA,"wat",NA," 1645597","0","2002-10-01","2021-10-21"," 6887","13341050"
"1377","USGS","13345000","PALOUSE RIVER NR POTLATCH, ID","ST","46.91528","-116.95111","S","NAD83"," 2455.11",".01","NGVD29","17060108","dv","00010","00003"," 46599",NA,"wat",NA," 1645597","0","1998-05-12","2003-09-29","  726","13345000"
"1378","USGS","13346800","PARADISE CR AT UNIVERSITY OF IDAHO AT MOSCOW ID","ST","46.73194","-117.02417","S","NAD83"," 2543.46",".01","NGVD29","17060108","dv","00060","00003"," 46600",NA,"wat",NA," 1645423","0","1978-10-01","2021-10-21","15727","13346800"
"1379","USGS","14034470","WILLOW CREEK ABV WILLOW CR LAKE, NR HEPPNER, OR","ST","45.34068","-119.51585","U","NAD83"," 2085.41","0.1","NGVD29","17070104","dv","00010","00003","113304",NA,"wat",NA," 1645597","0","2009-06-17","2021-10-21"," 4302","14034470"
"1380","USGS","14034500","WILLOW CREEK AT HEPPNER, OR","ST","45.35041","-119.55002","U","NAD83"," 1952.73","0.1","NGVD29","17070104","dv","00010","00003","113309",NA,"wat",NA," 1645597","0","2009-06-10","2021-09-19"," 4390","14034500"
"1381","USGS","14034608","WILLOW CREEK AT MORGAN STREET, AT HEPPNER, OR","ST","45.36124","-119.56030","S","NAD83"," 1910"," 20","NGVD29","17070104","dv","00060","00003","113313",NA,"wat",NA," 1645423","0","2007-10-01","2021-09-19"," 5103","14034608"
"1382","USGS","14038530","JOHN DAY RIVER NEAR JOHN DAY, OR","ST","44.41849","-118.90634","S","NAD83"," 3130.56"," 10","NGVD29","17070201","dv","00060","00003","113322",NA,"wat",NA," 1645423","0","1968-10-01","2021-10-21","18792","14038530"
"1383","USGS","14043840","MF JOHN DAY RIVER ABV CAMP CREEK, NR GALENA, OR","ST","44.69262","-118.79431","S","NAD83"," 3455","  5","NAVD88","17070203","dv","00010","00003","227563",NA,"wat",NA," 1645597","0","2016-09-30","2021-10-21"," 1832","14043840"
"1384","USGS","14044000","MIDDLE FORK JOHN DAY RIVER AT RITTER, OR","ST","44.88876","-119.14137","S","NAD83"," 2544.56"," 10","NGVD29","17070203","dv","00060","00003","113333",NA,"wat",NA," 1645423","0","1929-10-01","2021-10-21","33615","14044000"
"1385","USGS","14046500","JOHN DAY RIVER AT SERVICE CREEK, OR","ST","44.79375","-120.00668","S","NAD83"," 1632.42"," 10","NGVD29","17070204","dv","00060","00003","113336",NA,"wat",NA," 1645423","0","1929-10-01","2021-10-21","33624","14046500"
"1386","USGS","14046778","BRIDGE CR ABV COYOTE CANYON NR MITCHELL, OR","ST","44.72680","-120.30196","S","NAD83"," 1531.67","  5","NAVD88","17070204","dv","00010","00003","113340",NA,"wat",NA," 1645597","0","2006-08-18","2021-10-21"," 4385","14046778"
"1387","USGS","14046890","PINE CREEK NEAR CLARNO, OR","ST","44.91041","-120.44086","S","NAD83"," 1340"," 20","NGVD29","17070204","dv","00010","00003","113344",NA,"wat",NA," 1645597","0","2004-01-17","2021-10-21"," 6422","14046890"
"1388","USGS","14048000","JOHN DAY RIVER AT MCDONALD FERRY, OR","ST","45.58763","-120.40949","S","NAD83"," 392.27"," 10","NGVD29","17070204","dv","00060","00003","113351",NA,"wat",NA," 1645423","0","1904-12-01","2021-10-21","42329","14048000"
"1389","USGS","14070900","BRIDGE CREEK BELOW INTAKE, NEAR BEND, OR","ST","44.03108","-121.56783","S","NAD83"," 4993"," 10","NAVD88","17070301","dv","00010","00003","243290",NA,"wat",NA," 1645597","0","2017-10-31","2021-10-21"," 1417","14070900"
"1390","USGS","14076500","DESCHUTES RIVER NEAR CULVER, OR","ST","44.49873","-121.32116","U","NAD83"," 1980"," 20","NGVD29","17070301","dv","00010","00003","113393",NA,"wat",NA," 1645597","0","2005-11-03","2021-10-21"," 5829","14076500"
"1391","USGS","14087400","CROOKED RIVER BELOW OPAL SPRINGS, NEAR CULVER, OR","ST","44.49234","-121.29838","S","NAD83"," 1953.60","0.1","NGVD29","17070305","dv","00010","00003","113417",NA,"wat",NA," 1645597","0","2005-11-02","2021-10-21"," 5782","14087400"
"1392","USGS","14091500","METOLIUS RIVER NEAR GRANDVIEW, OR","ST","44.62623","-121.48394","S","NAD83"," 1974.36"," 10","NGVD29","17070301","dv","00010","00003","113428",NA,"wat",NA," 1645597","0","2005-11-03","2021-10-21"," 5828","14091500"
"1393","USGS","14093000","SHITIKE CREEK NEAR WARM SPRINGS, OR","ST","44.76429","-121.23644","S","NAD83"," 1395"," 20","NAVD88","17070306","dv","00060","00003","113439",NA,"wat",NA," 1645423","0","1911-06-01","2021-10-21","13655","14093000"
"1394","USGS","14096850","BEAVER CREEK BELOW QUARTZ CREEK, NR SIMNASHO, OR","ST","44.95873","-121.39423","U","NAD83"," 2260"," 20","NGVD29","17070306","dv","00060","00003","113443",NA,"wat",NA," 1645423","0","1983-10-01","2021-10-21","13901","14096850"
"1395","USGS","14097100","WARM SPRINGS RIVER NEAR KAHNEETA HOT SPRINGS, OR","ST","44.85651","-121.14977","S","NAD83"," 1394.96"," 10","NGVD29","17070306","dv","00060","00003","113444",NA,"wat",NA," 1645423","0","1972-10-01","2021-10-21","17918","14097100"
"1396","USGS","14101500","WHITE RIVER BELOW TYGH VALLEY,OREG.","ST","45.24151","-121.09506","U","NAD83"," 870.15","0.1","NGVD29","17070306","dv","00060","00003","113451",NA,"wat",NA," 1645423","0","1917-10-01","2021-10-21","27410","14101500"
"1397","USGS","14103000","DESCHUTES RIVER AT MOODY, NEAR BIGGS, OR","ST","45.62207","-120.90562","S","NAD83"," 167.54"," 10","NGVD29","17070306","dv","00010","00003","113457",NA,"wat",NA," 1645597","0","2011-07-29","2021-10-21"," 3730","14103000"
"1398","USGS","14113290","COLUMBIA RIVER AT HOOD RIVER, OR","ST","45.71431","-121.50323","S","NAD83"," 0.00"," 10","NGVD29","17070105","dv","00065","00003","113477",NA,"wat",NA,"17164583","0","2013-03-15","2021-10-21"," 3137","14113290"
"1399","USGS","14120000","HOOD RIVER AT TUCKER BRIDGE, NEAR HOOD RIVER, OR","ST","45.65450","-121.54880","5","NAD83"," 383.2"," 10","NGVD29","17070105","dv","00060","00003","113482",NA,"wat",NA," 1645423","0","1897-10-20","2021-10-21","22628","14120000"
"1400","USGS","14128870","COLUMBIA RIVER BELOW BONNEVILLE DAM, OR","ST","45.63306","-121.96083","S","NAD83"," 0.00"," 10","NGVD29","17080001","dv","00065","00003","113489",NA,"wat",NA,"17164583","0","1981-05-07","2021-10-21","14594","14128870"
"1401","USGS","14138720","BULL RUN RIVER AT LOWER FLUME NR BRIGHTWOOD, OR","ST","45.47095","-121.86536","S","NAD83"," 2840"," 10","NGVD29","17080001","dv","00010","00003","113531",NA,"wat",NA," 1645597","0","1995-09-30","2021-10-21"," 9427","14138720"
"1402","USGS","14138800","BLAZED ALDER CREEK NEAR RHODODENDRON, OR","ST","45.45262","-121.89147","U","NAD83"," 2540"," 20","NGVD29","17080001","dv","00060","00003","113535",NA,"wat",NA," 1645423","0","1963-10-01","2021-10-21","21206","14138800"
"1403","USGS","14138850","BULL RUN RIVER NEAR MULTNOMAH FALLS, OR","ST","45.49817","-122.01230","S","NAD83"," 1080"," 10","NGVD29","17080001","dv","00010","00003","113539",NA,"wat",NA," 1645597","0","1977-10-21","2021-10-21","15426","14138850"
"1404","USGS","14138870","FIR CREEK NEAR BRIGHTWOOD, OR","ST","45.48012","-122.02564","S","NAD83"," 1480"," 10","NAVD88","17080001","dv","00010","00003","113550",NA,"wat",NA," 1645597","0","1977-10-27","2021-10-21","15658","14138870"
"1405","USGS","14138900","NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR","ST","45.49429","-122.03592","S","NAD83"," 1060"," 10","NGVD29","17080001","dv","00010","00003","113561",NA,"wat",NA," 1645597","0","1978-10-04","2021-10-21","15342","14138900"
"1406","USGS","14139800","SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR","ST","45.44456","-122.10953","S","NAD83"," 990"," 10","NGVD29","17080001","dv","00010","00003","113575",NA,"wat",NA," 1645597","0","1978-10-06","2021-10-21","15459","14139800"
"1407","USGS","14140000","BULL RUN RIVER NEAR BULL RUN (RIVER ONLY), OR","ST","45.43730","-122.17966","S","NAD83"," 567.90"," 10","NGVD29","17080001","dv","00010","00003","113588",NA,"wat",NA," 1645597","0","2000-12-19","2006-09-30"," 2112","14140000"
"1408","USGS","14140020","BULL RUN R AT LARSON'S BRIDGE, NEAR BULL RUN, OR","ST","45.43176","-122.19542","5","NAD83"," 520"," 20","NGVD29","17080001","dv","00010","00003","113592",NA,"wat",NA," 1645597","0","2006-05-24","2021-10-21"," 5514","14140020"
"1409","USGS","14142500","SANDY RIVER BLW BULL RUN RIVER, NR BULL RUN, OR","ST","45.44901","-122.24509","S","NAD83"," 240"," 10","NGVD29","17080001","dv","00060","00003","113598",NA,"wat",NA," 1645423","0","1910-10-01","2021-10-21","28293","14142500"
"1410","USGS","14142800","BEAVER CREEK AT TROUTDALE, OR","ST","45.51929","-122.38898","S","NAD83"," 195","  5","NGVD29","17080001","dv","00060","00003","113602",NA,"wat",NA," 1645423","0","1999-10-01","2021-10-21"," 8057","14142800"
"1411","USGS","14144800","MIDDLE FORK WILLAMETTE RIVER NR OAKRIDGE, OR","ST","43.60179","-122.45755","S","NAD83"," 1560","0.1","NGVD29","17090001","dv","00010","00003","113612",NA,"wat",NA," 1645597","0","1978-07-18","2021-10-21"," 6496","14144800"
"1412","USGS","14144900","HILLS CR AB HILLS CR RES, NR OAKRIDGE, OR","ST","43.68040","-122.37060","S","NAD83"," 1620.80","0.1","NGVD29","17090001","dv","00010","00003","113617",NA,"wat",NA," 1645597","0","1978-08-04","2021-10-21"," 4884","14144900"
"1413","USGS","14145110","HILLS CREEK DAM TAILWATER NEAR OAKRIDGE, OR","ST","43.71070","-122.42394","S","NAD83"," 0.00",".01","NGVD29","17090001","dv","00065","00003","113622",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-21"," 2932","14145110"
"1414","USGS","14145500","MF WILLAMETTE RIVER ABV SALT CRK, NEAR OAKRIDGE,OR","ST","43.72096","-122.43783","U","NAD83"," 1208.01","0.1","NGVD29","17090001","dv","00010","00003","113625",NA,"wat",NA," 1645597","0","1978-07-19","2021-10-21","11162","14145500"
"1415","USGS","14147500","N FK OF M FK WILLAMETTE R NR OAKRIDGE, OR","ST","43.75679","-122.50533","S","NAD83"," 1029.6","0.1","NGVD29","17090001","dv","00010","00003","113635",NA,"wat",NA," 1645597","0","2010-05-27","2021-10-21"," 4138","14147500"
"1416","USGS","14149010","LOOKOUT POINT DAM TAILWATER NEAR LOWELL, OR","ST","43.91537","-122.75360","S","NAD83"," 0.0",".01","NGVD29","17090001","dv","00065","00003","113641",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-21"," 2921","14149010"
"1417","USGS","14149510","DEXTER DAM TAILWATER AT DEXTER, OR","ST","43.92434","-122.80561","S","NAD83"," 0.00",".01","NGVD29","17090001","dv","00065","00003","113643",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-21"," 2930","14149510"
"1418","USGS","14150000","MIDDLE FORK WILLAMETTE RIVER NEAR DEXTER, OR","ST","43.94568","-122.83730","U","NAD83"," 592.30","0.1","NGVD29","17090001","dv","00010","00003","113646",NA,"wat",NA," 1645597","0","1978-07-21","2021-10-21","13490","14150000"
"1419","USGS","14150800","WINBERRY CREEK NEAR LOWELL,OR","ST","43.91429","-122.68868","S","NAD83"," 863.70"," 10","NGVD29","17090001","dv","00010","00003","113671",NA,"wat",NA," 1645597","0","1971-08-13","2021-10-21"," 6653","14150800"
"1420","USGS","14151000","FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR","ST","43.94429","-122.77479","S","NAD83"," 637.81","  5","NGVD29","17090001","dv","00010","00003","113679",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21","11359","14151000"
